id,target
151498,0
50148,0
200379,0
96698,0
191625,0
154222,0
195787,0
119903,0
95021,0
67665,0
29024,0
101021,0
5254,0
183176,0
151841,0
84339,0
131775,0
179176,0
280062,0
146164,0
27613,0
241116,0
198321,0
118331,0
196986,0
47735,0
271485,0
26428,0
34960,0
60609,0
144145,0
18824,0
210510,0
147682,0
153369,0
85882,0
60743,0
15832,0
130918,0
183041,0
5380,0
240591,0
144504,0
45488,0
20020,0
150530,0
227430,0
101443,0
38573,0
211691,0
45121,0
7866,0
182618,0
111846,0
263789,0
67365,0
91663,0
221547,0
170606,0
64788,0
257517,0
145238,0
262451,0
241820,0
147695,0
123998,0
259254,0
216801,0
251892,0
88525,0
782,0
68736,0
5990,0
56465,0
222162,0
251573,0
5223,0
95828,0
55263,0
257786,0
268197,0
24661,0
250354,0
171877,0
269784,0
242940,0
26685,0
233216,0
1235,0
229691,0
136944,0
147802,0
136360,0
199588,0
228704,0
117669,0
87024,0
235444,0
61579,0
87690,0
25590,0
278779,0
153533,0
55102,0
139396,0
95537,0
81693,0
165664,0
139591,0
100772,0
35349,0
61669,0
160455,0
208142,0
280909,0
277884,0
52469,0
181990,0
22536,0
85579,0
238291,0
216262,0
92553,0
158333,0
220903,0
177782,0
94253,0
166329,0
152993,0
172272,0
141640,0
180780,0
101322,0
153355,0
145111,0
161802,0
169885,0
222260,0
224626,0
213737,0
42201,0
22827,0
116131,0
171219,0
174051,0
277376,0
70096,0
69302,0
39307,0
279846,0
248985,0
102370,0
227696,0
258282,0
144173,0
38345,0
155674,0
34478,0
89465,0
8547,0
87244,0
44351,0
99643,0
149598,0
1624,0
252305,0
237273,0
267232,0
60798,0
172599,0
28844,0
204607,0
130215,0
121138,0
196710,0
96506,0
199386,0
99095,0
106830,0
92422,0
151587,0
229427,0
43364,0
256502,0
152372,0
176855,0
77387,0
46359,0
277286,0
41209,0
191304,0
52723,0
15645,0
257955,0
11346,0
232691,0
270277,0
6976,0
125502,0
72337,0
61944,0
201371,0
84737,0
68576,0
41230,0
107609,0
113208,0
159608,0
106079,0
280994,0
74933,0
280178,0
177853,0
256603,0
17386,0
78712,0
58023,0
111923,0
67225,0
173598,0
152657,0
131286,0
87809,0
191053,0
10733,0
56854,0
32638,0
227864,0
155273,0
13853,0
107284,0
284839,0
99534,0
2262,0
123587,0
84869,0
168146,0
224041,0
89319,0
90756,0
180538,0
75725,0
280557,0
116094,0
147501,0
106169,0
273133,0
95871,0
225777,0
282508,0
69949,0
199019,0
161078,0
85455,0
114983,0
276689,0
27039,0
201853,0
33578,0
234598,0
259622,0
283207,0
174348,0
83549,0
265219,0
189011,0
68730,0
105990,0
146135,0
53304,0
38792,0
219573,0
146735,0
89193,0
199660,0
2381,0
185492,0
118587,0
228926,0
17009,0
235351,0
83051,0
244242,0
76353,0
130808,0
131503,0
269602,0
215529,0
281608,0
104167,0
54186,0
67115,0
30960,0
276632,0
185444,0
134763,0
237518,0
26673,0
150344,0
256550,0
91351,0
7492,0
32327,0
122873,0
228920,0
166905,0
206546,0
32693,0
254296,0
114322,0
12072,0
234567,0
199715,0
134561,0
206455,0
14474,0
92718,0
29135,0
155453,0
208322,0
119000,0
101258,0
98341,0
126791,0
75715,0
175901,0
49961,0
220374,0
10102,0
41100,0
176053,0
69220,0
164744,0
62390,0
278691,0
158506,0
194967,0
164436,0
156399,0
119948,0
211520,0
132215,0
93865,0
185640,0
235007,0
235808,0
146233,0
259803,0
28044,0
32722,0
2844,0
77188,0
195380,0
202067,0
247258,0
265807,0
124297,0
281300,0
279627,0
227683,0
266323,0
95484,0
199603,0
196872,0
252325,0
225068,0
49519,0
82808,0
271524,0
148975,0
11283,0
4511,0
73977,0
278658,0
101579,0
101788,0
45895,0
17190,0
195840,0
61895,0
236733,0
109857,0
73623,0
282229,0
268328,0
54364,0
85804,0
131719,0
227607,0
158259,0
7820,0
218408,0
137871,0
95425,0
195746,0
104845,0
30729,0
211993,0
167204,0
247646,0
169068,0
186734,0
238846,0
84991,0
240350,0
189237,0
69151,0
178668,0
86933,0
170856,0
38750,0
196155,0
271314,0
83635,0
171980,0
160739,0
774,0
258498,0
90175,0
255907,0
187933,0
211413,0
146495,0
252633,0
206514,0
472,0
128229,0
53973,0
117195,0
237959,0
105070,0
273748,0
108943,0
117042,0
44205,0
162136,0
43061,0
236516,0
60183,0
188360,0
151848,0
263250,0
213050,0
196875,0
86246,0
89526,0
43914,0
215113,0
263376,0
62020,0
84359,0
38535,0
102838,0
113816,0
125760,0
230845,0
250316,0
200167,0
58856,0
67980,0
133766,0
264419,0
262979,0
256328,0
89435,0
140008,0
227682,0
86762,0
232120,0
130782,0
249942,0
58514,0
32526,0
187902,0
241557,0
280304,0
213892,0
26241,0
197407,0
256742,0
128267,0
48131,0
210652,0
191467,0
59335,0
205951,0
181426,0
225000,0
146554,0
51789,0
5432,0
268415,0
263469,0
189350,0
107061,0
144161,0
127125,0
169547,0
130822,0
189495,0
204799,0
162996,0
253372,0
173245,0
136112,0
263338,0
240199,0
10625,0
46137,0
272761,0
212493,0
266246,0
4190,0
67489,0
127761,0
166605,0
44193,0
112426,0
52351,0
229437,0
135367,0
40973,0
190520,0
231965,0
32645,0
55527,0
99388,0
120818,0
251867,0
100695,0
165192,0
204945,0
116215,0
27485,0
102827,0
70003,0
51603,0
45207,0
107372,0
76429,0
51752,0
60375,0
177710,0
200545,0
256941,0
63545,0
10616,0
167658,0
26663,0
121722,0
236822,0
13701,0
36016,0
280732,0
207233,0
94619,0
109631,0
203575,0
45070,0
256841,0
264122,0
236899,0
256223,0
200230,0
152445,0
43306,0
268696,0
272294,0
203581,0
168191,0
35250,0
191426,0
162056,0
175364,0
163155,0
240063,0
119634,0
71511,0
157675,0
129791,0
96627,0
10347,0
220211,0
227162,0
66331,0
169256,0
93680,0
170472,0
58094,0
223443,0
238757,0
61344,0
187533,0
21851,0
117435,0
89787,0
199467,0
92763,0
42093,0
226732,0
215832,0
112190,0
259249,0
95041,0
77581,0
4729,0
122848,0
127453,0
276700,0
246919,0
140386,0
17972,0
164582,0
258557,0
66966,0
102888,0
180692,0
24576,0
25798,0
173577,0
86860,0
235837,0
5398,0
15453,0
200768,0
125116,0
240263,0
57968,0
89061,0
66507,0
143778,0
87252,0
189940,0
222717,0
52542,0
59174,0
6716,0
97689,0
91163,0
78885,0
119732,0
22877,0
206863,0
276826,0
209149,0
216878,0
57678,0
189752,0
78441,0
203103,0
227312,0
249560,0
91447,0
2110,0
42814,0
219133,0
96618,0
81711,0
36039,0
154293,0
279453,0
75020,0
170029,0
118972,0
273167,0
280325,0
182820,0
91505,0
139965,0
127912,0
41002,0
64799,0
283528,0
95940,0
26310,0
131711,0
266218,0
92970,0
132492,0
73729,0
145592,0
241948,0
150087,0
136357,0
124385,0
225939,0
55752,0
29296,0
91129,0
254748,0
160358,0
3200,0
229063,0
30537,0
248149,0
251807,0
249640,0
240111,0
212371,0
99046,0
46112,0
88555,0
103787,0
243145,0
147395,0
227826,0
129391,0
161745,0
54605,0
102483,0
281495,0
37517,0
184888,0
154617,0
95377,0
35197,0
210061,0
92305,0
194130,0
256218,0
140759,0
219081,0
205891,0
237302,0
6945,0
233465,0
71902,0
102124,0
59771,0
245178,0
110591,0
102628,0
17465,0
107113,0
187154,0
257417,0
74023,0
127785,0
226221,0
198957,0
249712,0
267431,0
66121,0
244864,0
204925,0
24764,0
282870,0
271825,0
46712,0
218959,0
220554,0
254183,0
122147,0
10961,0
234491,0
89443,0
97105,0
207947,0
111449,0
95098,0
232404,0
128691,0
79580,0
278647,0
197217,0
184921,0
45073,0
96389,0
252852,0
46230,0
91143,0
267922,0
262531,0
164228,0
277385,0
132108,0
204626,0
67457,0
61077,0
231037,0
79418,0
24070,0
65808,0
87219,0
117558,0
194234,0
228199,0
133475,0
147894,0
164171,0
11011,0
45989,0
10407,0
182987,0
8266,0
274686,0
35795,0
91584,0
63649,0
210283,0
75617,0
262600,0
191698,0
116904,0
124816,0
260694,0
163236,0
39617,0
156963,0
152730,0
75570,0
193739,0
34885,0
71854,0
42141,0
63108,0
18581,0
255185,0
116101,0
237449,0
222192,0
52431,0
128740,0
224496,0
204755,0
16028,0
40517,0
157466,0
163942,0
165033,0
149690,0
205031,0
282898,0
134483,0
162780,0
4229,0
34386,0
205228,0
233694,0
142547,0
184643,0
53435,0
70140,0
18418,0
2269,0
227769,0
134304,0
260250,0
30721,0
20212,0
246771,0
7833,0
124265,0
101434,0
119404,0
100000,0
165367,0
259042,0
200248,0
33763,0
63329,0
2176,0
44371,0
146318,0
130519,0
167034,0
200480,0
263309,0
52482,0
103999,0
123845,0
246717,0
57980,0
257466,0
6422,0
136434,0
64988,0
257641,0
83978,0
206346,0
214805,0
26569,0
138252,0
158167,0
240803,0
244773,0
104956,0
151207,0
7020,0
222738,0
202363,0
247808,0
203410,0
152962,0
123905,0
209589,0
172838,0
230215,0
63681,0
142587,0
233168,0
192793,0
223631,0
186343,0
191995,0
111263,0
243601,0
73727,0
97902,0
181530,0
85064,0
85528,0
43836,0
86708,0
78814,0
110347,0
122059,0
97926,0
86011,0
281985,0
142600,0
92078,0
56028,0
128736,0
4252,0
302,0
46616,0
256933,0
80103,0
247942,0
210719,0
12320,0
35819,0
87832,0
54687,0
229667,0
161170,0
29902,0
178961,0
1398,0
174780,0
155523,0
165956,0
229079,0
167487,0
257884,0
40520,0
271583,0
17988,0
136442,0
108563,0
20415,0
62522,0
158995,0
40181,0
153730,0
202065,0
265842,0
26188,0
199528,0
111624,0
57515,0
165632,0
8661,0
140219,0
27163,0
163860,0
96435,0
95313,0
46760,0
172937,0
189493,0
180395,0
21501,0
146806,0
149608,0
200469,0
235790,0
44140,0
137309,0
250093,0
98627,0
28435,0
253943,0
281990,0
222211,0
50278,0
15644,0
246768,0
89914,0
185875,0
225610,0
230585,0
215749,0
183718,0
36407,0
31603,0
268764,0
88364,0
26247,0
253487,0
195062,0
280804,0
181538,0
177351,0
182499,0
101099,0
116926,0
25027,0
281069,0
254137,0
6569,0
240246,0
15393,0
89017,0
144429,0
279226,0
205185,0
101060,0
79685,0
260439,0
175846,0
152085,0
121439,0
57340,0
258106,0
184332,0
216984,0
89164,0
253688,0
251561,0
154764,0
46797,0
71137,0
220683,0
61647,0
122738,0
28017,0
206094,0
940,0
103152,0
244313,0
265862,0
198519,0
277596,0
24304,0
1090,0
168269,0
94703,0
214320,0
126936,0
244569,0
262695,0
24785,0
96972,0
142613,0
44090,0
12581,0
53854,0
237415,0
239640,0
28235,0
123559,0
178706,0
219327,0
277673,0
72434,0
196132,0
268506,0
89462,0
160819,0
214214,0
193810,0
132552,0
79,0
271704,0
177509,0
242420,0
118129,0
199963,0
153517,0
173169,0
110244,0
175892,0
263263,0
188601,0
171426,0
249738,0
9769,0
158045,0
142495,0
68791,0
209475,0
36164,0
48574,0
116221,0
265647,0
145015,0
119911,0
1776,0
185224,0
795,0
19850,0
129,0
261018,0
210390,0
228733,0
251193,0
175088,0
159550,0
134949,0
123260,0
71307,0
74438,0
195584,0
171049,0
221602,0
84886,0
233825,0
109625,0
17081,0
30275,0
2839,0
62643,0
6780,0
82631,0
59035,0
237052,0
175615,0
42638,0
164713,0
144573,0
72784,0
204188,0
279114,0
264832,0
161043,0
234764,0
112647,0
236943,0
220060,0
98738,0
107751,0
63139,0
255016,0
58575,0
45808,0
190163,0
135880,0
76926,0
108778,0
113399,0
54407,0
81715,0
141606,0
178746,0
8098,0
24473,0
274192,0
25140,0
211176,0
81643,0
183550,0
228395,0
147999,0
26351,0
284934,0
276122,0
40032,0
104644,0
35122,0
97368,0
93000,0
112739,0
267315,0
35226,0
100639,0
133930,0
222719,0
205488,0
115806,0
232908,0
73862,0
133975,0
216419,0
121272,0
26629,0
119266,0
248981,0
279611,0
276593,0
219158,0
169856,0
31576,0
5142,0
14965,0
257508,0
65793,0
165018,0
109325,0
214278,0
154596,0
9112,0
271371,0
182875,0
6322,0
198049,0
266758,0
156954,0
240326,0
142919,0
167192,0
283163,0
72757,0
233284,0
123255,0
234852,0
240293,0
132564,0
85885,0
194201,0
215307,0
248234,0
13398,0
10571,0
86229,0
274638,0
284794,0
194502,0
230311,0
118988,0
124226,0
236552,0
180003,0
77043,0
230660,0
248293,0
75575,0
204355,0
23720,0
237431,0
173761,0
4031,0
97672,0
217682,0
257070,0
178653,0
31599,0
56378,0
55624,0
101790,0
132644,0
54602,0
232052,0
36057,0
205759,0
23282,0
206041,0
68726,0
46452,0
113093,0
75138,0
48567,0
63042,0
80259,0
141273,0
152342,0
229757,0
78384,0
170479,0
42557,0
226698,0
244482,0
80169,0
262176,0
149627,0
145441,0
120957,0
274194,0
83149,0
30661,0
258248,0
204500,0
138967,0
250742,0
13477,0
237454,0
269763,0
162469,0
59203,0
7395,0
103735,0
272311,0
27860,0
198409,0
140898,0
42964,0
89548,0
274483,0
279952,0
123325,0
94336,0
202650,0
263946,0
17849,0
1557,0
150517,0
122509,0
126324,0
172188,0
36495,0
49532,0
166557,0
162520,0
54275,0
29775,0
501,0
188615,0
203583,0
54392,0
79955,0
65840,0
173071,0
29465,0
206093,0
77732,0
106771,0
283232,0
401,0
1972,0
192033,0
94544,0
222135,0
214527,0
245622,0
51503,0
164788,0
30522,0
242494,0
30230,0
67594,0
222113,0
234165,0
123470,0
73347,0
225442,0
117311,0
57522,0
282170,0
240294,0
133476,0
251132,0
77771,0
246320,0
145340,0
45747,0
20494,0
76453,0
43838,0
19382,0
190308,0
233951,0
78989,0
27629,0
253338,0
165822,0
89531,0
213754,0
106429,0
220627,0
68889,0
204405,0
115582,0
221394,0
89820,0
182325,0
141208,0
45687,0
283627,0
319,0
67119,0
54372,0
22221,0
134589,0
27952,0
105256,0
117582,0
16253,0
182778,0
48506,0
264845,0
156853,0
116027,0
12074,0
100724,0
233038,0
134028,0
80445,0
161747,0
1704,0
86776,0
154817,0
184244,0
207218,0
228439,0
75216,0
53375,0
239159,0
247552,0
272004,0
127714,0
55891,0
209577,0
164261,0
269450,0
225128,0
116133,0
107789,0
195874,0
54521,0
134077,0
275587,0
13691,0
257947,0
25983,0
53933,0
76038,0
12547,0
252063,0
243479,0
199515,0
145025,0
226956,0
257026,0
117730,0
187227,0
114319,0
143067,0
11220,0
267768,0
200715,0
152663,0
266906,0
193016,0
210939,0
38350,0
126935,0
268173,0
141706,0
5428,0
255248,0
101992,0
73124,0
246744,0
182433,0
18526,0
1901,0
30376,0
17995,0
244512,0
227067,0
224813,0
64035,0
168109,0
278998,0
36895,0
117998,0
215827,0
228215,0
136462,0
259134,0
23709,0
98591,0
150911,0
57578,0
157475,0
21368,0
70406,0
46203,0
37333,0
183528,0
223600,0
223360,0
48086,0
33740,0
272182,0
247721,0
111295,0
196832,0
240973,0
110179,0
57218,0
8415,0
178511,0
196583,0
208460,0
284397,0
112826,0
99936,0
282616,0
271980,0
104933,0
83691,0
38444,0
19294,0
163057,0
35870,0
244412,0
166322,0
100094,0
271133,0
237066,0
98007,0
58657,0
67171,0
146746,0
213576,0
26596,0
260013,0
43104,0
168144,0
246629,0
281411,0
96658,0
123059,0
42276,0
254586,0
175875,0
91955,0
81223,0
254617,0
207215,0
226154,0
178626,0
40690,0
60143,0
149910,0
183109,0
219029,0
10147,0
504,0
224500,0
235122,0
198516,0
165180,0
191208,0
254820,0
13941,0
41201,0
84988,0
143688,0
77100,0
109577,0
195971,0
237575,0
277049,0
135304,0
52361,0
56782,0
14783,0
11559,0
114170,0
90122,0
207231,0
227197,0
50122,0
108325,0
276617,0
249218,0
32009,0
87474,0
225887,0
5462,0
170319,0
197139,0
259956,0
277676,0
15296,0
186284,0
212867,0
190473,0
203980,0
12171,0
87040,0
71397,0
200327,0
74098,0
119290,0
87676,0
111636,0
80955,0
165936,0
151458,0
66675,0
180531,0
170657,0
172801,0
245185,0
111425,0
207646,0
38163,0
151675,0
276802,0
263848,0
235721,0
61352,0
67941,0
62334,0
91026,0
256018,0
55778,0
106805,0
49047,0
224415,0
166582,0
131688,0
132403,0
213554,0
187328,0
71958,0
196295,0
127287,0
181591,0
133957,0
239993,0
45011,0
190433,0
7849,0
234249,0
267386,0
79375,0
156342,0
40303,0
31,0
124303,0
10326,0
45804,0
77324,0
194303,0
158729,0
259512,0
134280,0
3651,0
119225,0
251412,0
112523,0
184367,0
150807,0
261748,0
206855,0
136797,0
187916,0
101486,0
218634,0
80772,0
109992,0
69448,0
100976,0
244988,0
15053,0
97161,0
87083,0
122006,0
34425,0
100815,0
243034,0
40566,0
101535,0
223430,0
252302,0
200738,0
122732,0
54787,0
242073,0
269316,0
168690,0
104333,0
134621,0
104605,0
189562,0
206289,0
145067,0
114019,0
162422,0
225079,0
194964,0
247208,0
62882,0
50633,0
142932,0
160874,0
523,0
104943,0
81664,0
248713,0
172285,0
74094,0
85354,0
12129,0
169099,0
172934,0
207908,0
135587,0
180142,0
24299,0
91774,0
177439,0
138747,0
180515,0
135217,0
31006,0
71555,0
144682,0
217321,0
85052,0
66236,0
118040,0
204887,0
31732,0
261198,0
247585,0
217629,0
222027,0
37153,0
202863,0
175571,0
48770,0
201717,0
129150,0
231627,0
30650,0
38183,0
159490,0
215556,0
220006,0
107439,0
212726,0
28650,0
63706,0
169374,0
263984,0
271477,0
56752,0
172373,0
103843,0
23710,0
22825,0
265079,0
11577,0
215748,0
237908,0
16721,0
63656,0
154425,0
234877,0
171159,0
60910,0
132491,0
94470,0
41092,0
194582,0
252469,0
192190,0
133853,0
23333,0
45856,0
255977,0
46024,0
243039,0
161516,0
51090,0
167467,0
8817,0
179005,0
45323,0
185144,0
121234,0
184212,0
6392,0
107703,0
184786,0
227983,0
88794,0
273271,0
142811,0
93795,0
75988,0
256657,0
201231,0
144884,0
185562,0
240305,0
276434,0
25915,0
161582,0
100560,0
228247,0
16952,0
110358,0
20034,0
256825,0
21915,0
157030,0
40688,0
96376,0
44150,0
70238,0
252944,0
209081,0
138189,0
181547,0
83024,0
269455,0
182028,0
238300,0
168497,0
61883,0
96776,0
163064,0
176736,0
248034,0
59350,0
249189,0
18303,0
183945,0
132307,0
177596,0
210583,0
268627,0
226047,0
218215,0
135106,0
254063,0
206397,0
280985,0
65306,0
207155,0
268960,0
260989,0
100395,0
284687,0
110497,0
274328,0
205343,0
42795,0
269115,0
97321,0
252620,0
202256,0
66204,0
149844,0
115021,0
97340,0
77472,0
235739,0
221142,0
72719,0
185759,0
97714,0
94603,0
112072,0
242265,0
281265,0
133940,0
182473,0
4058,0
275646,0
239162,0
214352,0
68222,0
1430,0
186435,0
50735,0
39019,0
156022,0
255452,0
105105,0
228327,0
149825,0
250592,0
41130,0
200884,0
159995,0
62474,0
194153,0
19145,0
265398,0
198492,0
79642,0
133803,0
254878,0
62414,0
212252,0
24958,0
221446,0
141188,0
141750,0
176751,0
32164,0
9061,0
51952,0
52291,0
204511,0
252715,0
237547,0
68511,0
194365,0
92696,0
236828,0
71206,0
277540,0
173278,0
84128,0
204002,0
29064,0
89659,0
46571,0
113008,0
92023,0
241749,0
137616,0
45187,0
255871,0
241141,0
234375,0
210289,0
257139,0
187844,0
203355,0
190901,0
250047,0
227181,0
147,0
167738,0
280893,0
245379,0
226259,0
159324,0
59042,0
111037,0
158788,0
14689,0
265542,0
187829,0
161299,0
58421,0
273458,0
271560,0
106590,0
148048,0
256684,0
139500,0
132948,0
25818,0
38332,0
92860,0
125283,0
282921,0
136897,0
231043,0
98155,0
158909,0
258770,0
271172,0
63168,0
267467,0
280920,0
12345,0
145265,0
7695,0
190584,0
10180,0
217518,0
210210,0
194849,0
53970,0
239877,0
114549,0
82822,0
85270,0
15750,0
110460,0
219960,0
210958,0
272132,0
135778,0
207230,0
94633,0
282622,0
54594,0
144417,0
111980,0
39579,0
150949,0
92474,0
86041,0
151776,0
224549,0
225267,0
210835,0
41791,0
172025,0
239018,0
284479,0
254193,0
244308,0
262356,0
210239,0
86127,0
220882,0
156143,0
102844,0
123357,0
186758,0
61828,0
57089,0
191674,0
152744,0
262556,0
34238,0
182303,0
234405,0
95334,0
26236,0
277835,0
216466,0
44396,0
67090,0
234025,0
92887,0
240132,0
264226,0
234009,0
216996,0
225675,0
281920,0
127824,0
2002,0
137978,0
178468,0
108243,0
19764,0
55032,0
238120,0
156973,0
138545,0
225382,0
141903,0
169281,0
102538,0
203601,0
82167,0
208143,0
105616,0
220596,0
107398,0
111378,0
108921,0
100802,0
115844,0
236859,0
107515,0
185494,0
209271,0
156153,0
77284,0
114097,0
184879,0
155541,0
32095,0
237242,0
27718,0
138170,0
153569,0
54979,0
144495,0
131014,0
80547,0
14854,0
216626,0
136311,0
107924,0
214472,0
173533,0
155088,0
181759,0
123757,0
41624,0
56346,0
90457,0
110724,0
166026,0
18858,0
217076,0
140011,0
271586,0
223214,0
99024,0
33678,0
276983,0
256540,0
52985,0
268934,0
271098,0
155122,0
99030,0
84527,0
16198,0
145280,0
96146,0
75220,0
22850,0
107959,0
70606,0
57612,0
1483,0
272797,0
142046,0
196163,0
145033,0
198801,0
215960,0
148416,0
221423,0
272310,0
129080,0
182011,0
124169,0
215674,0
20899,0
275728,0
53729,0
82575,0
266033,0
261892,0
82783,0
55855,0
242550,0
1022,0
237383,0
255810,0
202105,0
165016,0
219051,0
68244,0
206476,0
229713,0
36151,0
61003,0
134579,0
201506,0
97016,0
15325,0
76663,0
230586,0
15977,0
227646,0
200726,0
115722,0
47629,0
99755,0
198252,0
244118,0
103411,0
110752,0
149448,0
73881,0
31015,0
131553,0
85606,0
186957,0
174906,0
127201,0
166022,0
110229,0
106920,0
40237,0
33954,0
144913,0
43181,0
258728,0
39547,0
186636,0
8149,0
123278,0
231670,0
257441,0
118052,0
155433,0
214201,0
75055,0
71015,0
197571,0
147692,0
237981,0
258999,0
78594,0
278303,0
36484,0
139578,0
253986,0
232861,0
122598,0
249864,0
93625,0
194604,0
56936,0
142650,0
82321,0
126971,0
172259,0
70567,0
42807,0
257756,0
202062,0
158608,0
243188,0
147710,0
223891,0
167691,0
142528,0
64881,0
243806,0
185243,0
279229,0
246324,0
221505,0
274890,0
196956,0
264458,0
165090,0
212663,0
103918,0
208110,0
1877,0
95254,0
34109,0
284376,0
24132,0
137540,0
70487,0
270792,0
159338,0
39472,0
125564,0
147584,0
105917,0
201574,0
172168,0
156835,0
44915,0
227023,0
236950,0
236049,0
68221,0
89200,0
277523,0
123352,0
174638,0
228879,0
68336,0
70788,0
31083,0
130200,0
239150,0
138395,0
54563,0
254149,0
231757,0
59644,0
187369,0
186053,0
71577,0
78719,0
112374,0
189035,0
153970,0
34601,0
49701,0
264390,0
118722,0
89246,0
198674,0
158678,0
107483,0
230302,0
82781,0
220363,0
154447,0
243237,0
64647,0
51009,0
98307,0
276199,0
261193,0
70948,0
210348,0
12136,0
223397,0
242259,0
273794,0
167554,0
180573,0
191987,0
254034,0
159468,0
186814,0
220291,0
198113,0
60935,0
221617,0
169691,0
147396,0
196160,0
150283,0
197712,0
257724,0
173711,0
258265,0
141778,0
65675,0
109329,0
92977,0
34436,0
61130,0
254287,0
264090,0
31612,0
236611,0
142530,0
201076,0
272399,0
235323,0
247163,0
100565,0
262427,0
127486,0
116834,0
230879,0
218787,0
161236,0
270314,0
247702,0
170166,0
151242,0
35458,0
107355,0
208684,0
129797,0
264276,0
274729,0
102716,0
207600,0
87430,0
65426,0
153307,0
109608,0
202372,0
264940,0
112846,0
246117,0
179699,0
5595,0
72475,0
227450,0
2040,0
215703,0
5915,0
188881,0
225403,0
166590,0
226609,0
11194,0
32249,0
270057,0
210840,0
40858,0
130424,0
242446,0
103821,0
158638,0
228455,0
108480,0
134071,0
264788,0
190058,0
35808,0
114062,0
233236,0
46878,0
100322,0
277031,0
273303,0
134909,0
192868,0
187518,0
99102,0
66062,0
135028,0
132880,0
69587,0
27449,0
126154,0
246646,0
191350,0
125820,0
246046,0
171480,0
254603,0
260374,0
99151,0
234615,0
217062,0
278264,0
165008,0
259562,0
257103,0
19707,0
211499,0
243319,0
217415,0
159047,0
99503,0
37229,0
180318,0
132654,0
224306,0
263772,0
62581,0
26703,0
180371,0
274558,0
35255,0
225581,0
112657,0
97213,0
279010,0
86685,0
184957,0
214540,0
65576,0
173771,0
74915,0
196431,0
206716,0
1493,0
12606,0
17703,0
29875,0
153562,0
36752,0
161290,0
126641,0
2888,0
58520,0
82414,0
73576,0
228145,0
225715,0
48288,0
180051,0
58728,0
108109,0
83296,0
39742,0
217579,0
122893,0
102672,0
225324,0
176331,0
181404,0
217829,0
136569,0
131876,0
130297,0
186365,0
33682,0
121293,0
144029,0
147911,0
216627,0
244139,0
223264,0
89158,0
48403,0
230411,0
237719,0
230341,0
255078,0
227428,0
112592,0
193150,0
221753,0
18638,0
204569,0
77063,0
65593,0
117300,0
281784,0
102060,0
202958,0
36173,0
65473,0
151134,0
242143,0
163466,0
232932,0
247200,0
57927,0
145650,0
280451,0
276862,0
191946,0
52439,0
69576,0
270763,0
208638,0
236690,0
56205,0
204730,0
50814,0
160312,0
2340,0
138272,0
225256,0
25560,0
233492,0
46439,0
272671,0
130517,0
53515,0
179825,0
210234,0
38112,0
80,0
274186,0
3836,0
67894,0
60905,0
155552,0
232018,0
101332,0
155217,0
84214,0
250092,0
57698,0
241996,0
202463,0
196440,0
173685,0
279985,0
28241,0
248477,0
37724,0
86213,0
241543,0
68029,0
24851,0
100412,0
175056,0
65651,0
67814,0
165543,0
244296,0
233412,0
180472,0
164815,0
122921,0
10653,0
20980,0
281910,0
142252,0
282327,0
56384,0
270058,0
118417,0
20670,0
143983,0
276535,0
122898,0
7992,0
241081,0
130645,0
206440,0
137565,0
38967,0
113338,0
101565,0
199601,0
131809,0
199107,0
94894,0
168565,0
20025,0
91532,0
199517,0
275549,0
33953,0
219981,0
39663,0
268028,0
19808,0
162311,0
272491,0
174982,0
164803,0
251936,0
266386,0
242040,0
109098,0
180035,0
264420,0
52370,0
221540,0
54121,0
269616,0
249705,0
165934,0
124421,0
119977,0
208457,0
46830,0
97327,0
172056,0
225485,0
202810,0
62243,0
218833,0
93419,0
220484,0
165135,0
255968,0
52422,0
154485,0
211078,0
101826,0
86152,0
1637,0
269883,0
143687,0
157983,0
180315,0
134957,0
87712,0
185694,0
141895,0
123506,0
73063,0
48155,0
165097,0
39813,0
264157,0
250914,0
199206,0
164029,0
94345,0
105180,0
136369,0
215642,0
253472,0
26332,0
138416,0
276754,0
284078,0
113441,0
245220,0
165226,0
65969,0
267877,0
158695,0
202816,0
139625,0
97060,0
117893,0
263041,0
185857,0
153489,0
185029,0
20747,0
273032,0
186203,0
240437,0
148568,0
109420,0
157002,0
41264,0
25716,0
230019,0
6580,0
82566,0
161153,0
207016,0
65075,0
248012,0
191876,0
126639,0
18453,0
33702,0
106014,0
171978,0
281216,0
81044,0
251439,0
98844,0
53005,0
7052,0
202141,0
156083,0
175781,0
16121,0
246871,0
256983,0
190228,0
274090,0
187259,0
23373,0
205847,0
86979,0
140956,0
264880,0
23947,0
26893,0
95818,0
186672,0
23230,0
115995,0
3103,0
187668,0
211513,0
75958,0
38017,0
150220,0
148161,0
92233,0
74224,0
190671,0
169454,0
79576,0
61906,0
150103,0
124339,0
62208,0
284154,0
92266,0
3211,0
148329,0
239400,0
190503,0
32580,0
190516,0
191135,0
114877,0
48340,0
42613,0
161901,0
194532,0
48869,0
91245,0
179050,0
24522,0
232135,0
92563,0
192500,0
27247,0
170476,0
184109,0
275623,0
247718,0
23488,0
13905,0
118738,0
256336,0
24302,0
227446,0
80830,0
159174,0
18110,0
111601,0
103291,0
43171,0
184356,0
128967,0
197165,0
276142,0
147905,0
74932,0
231071,0
81847,0
61191,0
66581,0
220704,0
101276,0
269486,0
44814,0
75122,0
174119,0
216842,0
221833,0
119352,0
1023,0
82068,0
193104,0
